id,data_inversa,dia_semana,horario,uf,br,km,municipio,latitude,longitude,feridos_leves,feridos_graves,mortos,classificacao_acidente,causa_principal,causa_acidente,tipo_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,sentido_via
750511,2026-02-06,sexta-feira,19:57:00,PB,230.0,9,cabedelo,-7.0583277,-34.850605,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Acostamento em desnível,Queda de ocupante de veículo,Plena Noite,Nublado,Dupla,Reta;Interseção de Vias,Sim,Decrescente
750512,2026-02-06,sexta-feira,16:10:00,MG,116.0,"636,5",divino,-20.635,-42.235,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor Dormindo,Saída de leito carroçável,Pleno dia,Chuva,Simples,Reta,Não,Crescente
750513,2026-02-06,sexta-feira,18:35:00,RS,116.0,393,camaqua,-30.844095,-51.754368,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Céu Claro,Dupla,Reta;Retorno Regulamentado,Sim,Decrescente
750514,2026-02-06,sexta-feira,19:45:00,ES,101.0,"69,8",sao mateus,-18.74197,-39.8613,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Suicídio (presumido),Atropelamento de Pedestre,Plena Noite,Céu Claro,Simples,Declive;Reta,Não,Decrescente
750515,2026-02-06,sexta-feira,19:30:00,SC,282.0,"538,3",chapeco,-26.997513,-52.674465,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Simples,Reta,Não,Decrescente
750517,2026-02-06,sexta-feira,20:00:00,PR,277.0,"1,5",paranagua,-25.550165,-48.550255,0.0,6.0,0.0,Com Vítimas Feridas,Não,Iluminação deficiente,Queda de ocupante de veículo,Plena Noite,Céu Claro,Dupla,Reta,Sim,Crescente
750519,2026-02-06,sexta-feira,19:20:00,PI,316.0,3,teresina,-5.132803,-42.790638,0.0,6.0,0.0,Com Vítimas Feridas,Não,Ausência de reação do condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Múltipla,Reta,Sim,Decrescente
750521,2026-02-06,sexta-feira,18:40:00,PA,155.0,331,maraba,-5.4714293,-49.07592,30.0,10.0,0.0,Com Vítimas Feridas,Não,Falta de acostamento,Saída de leito carroçável,Anoitecer,Nublado,Simples,Reta,Não,Crescente
750522,2026-02-03,terça-feira,13:00:00,GO,60.0,163,goiania,-16.701689,-49.33583,0.0,0.0,0.0,Sem Vítimas,Sim,Pista esburacada,Colisão com objeto,Pleno dia,Nublado,Múltipla,Viaduto;Curva,Sim,Decrescente
750524,2026-02-06,sexta-feira,20:30:00,GO,153.0,"438,5",anapolis,-16.315361,-48.92164,6.0,6.0,0.0,Com Vítimas Feridas,Não,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Plena Noite,Nublado,Dupla,Reta;Interseção de Vias,Sim,Crescente
750526,2026-02-06,sexta-feira,19:00:00,PR,373.0,"228,3",imbituva,-25.178413,-50.652294,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Plena Noite,Ignorado,Simples,Reta,Sim,Decrescente
750528,2026-02-06,sexta-feira,13:30:00,RJ,465.0,17,seropedica,-22.838528,-43.61229,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Mal súbito do condutor,Colisão lateral mesmo sentido,Pleno dia,Céu Claro,Simples,Reta,Sim,Decrescente
750529,2026-02-06,sexta-feira,18:40:00,AC,,,mancio lima,-7.6493864,-72.835754,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Ultrapassagem Indevida,Colisão lateral sentido oposto,Plena Noite,Nublado,Simples,Reta,Sim,Não Informado
750530,2026-02-06,sexta-feira,20:40:00,SC,101.0,"216,5",palhoca,-27.664145,-48.675247,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Plena Noite,Nublado,Múltipla,Curva;Viaduto,Sim,Decrescente
750531,2026-02-06,sexta-feira,20:30:00,SP,116.0,"94,5",pindamonhangaba,-22.96263,-45.42478,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Frear bruscamente,Tombamento,Plena Noite,Garoa/Chuvisco,Dupla,Reta,Não,Decrescente
750532,2026-02-06,sexta-feira,20:30:00,RS,290.0,"43,5",glorinha,-29.890112,-50.694927,0.0,0.0,0.0,Sem Vítimas,Sim,Demais falhas mecânicas ou elétricas,Incêndio,Plena Noite,Nublado,Dupla,Reta,Não,Decrescente
750533,2026-02-06,sexta-feira,21:00:00,PE,101.0,"76,1",recife,-8.11959,-34.94286,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Dupla,Curva,Sim,Crescente
750535,2026-02-06,sexta-feira,20:40:00,GO,153.0,"490,8",goiania,-16.6285,-49.205624,0.0,0.0,4.0,Com Vítimas Fatais,Não,Objeto estático sobre o leito carroçável,Atropelamento de Pedestre,Plena Noite,Nublado,Dupla,Declive;Reta,Sim,Crescente
750536,2026-02-06,sexta-feira,20:50:00,PA,316.0,19,benevides,-1.364322,-48.27254,8.0,0.0,0.0,Com Vítimas Feridas,Não,Manobra de mudança de faixa,Queda de ocupante de veículo,Plena Noite,Nublado,Dupla,Reta,Sim,Crescente
750537,2026-02-06,sexta-feira,20:30:00,BA,324.0,355,capim grosso,-11.383039,-40.00236,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Plena Noite,Céu Claro,Simples,Reta,Não,Crescente
750538,2026-02-06,sexta-feira,14:20:00,PR,277.0,569,cascavel,-25.021988,-53.278275,0.0,0.0,0.0,Sem Vítimas,Sim,Velocidade Incompatível,Colisão com objeto,Pleno dia,Céu Claro,Múltipla,Reta,Não,Decrescente
750539,2026-02-06,sexta-feira,21:20:00,MG,459.0,"26,5",caldas,-21.878555,-46.38522,0.0,5.0,0.0,Com Vítimas Feridas,Sim,Transitar na contramão,Colisão frontal,Plena Noite,Chuva,Simples,Reta,Não,Crescente
750540,2026-02-06,sexta-feira,21:10:00,RS,153.0,49,erechim,-27.655005,-52.264866,2.0,0.0,0.0,Com Vítimas Feridas,Não,Ingestão de álcool pelo condutor,Colisão transversal,Plena Noite,Céu Claro,Simples,Reta;Declive,Sim,Decrescente
750541,2026-02-06,sexta-feira,20:05:00,MT,174.0,1,pontes e lacerda,-15.246286,-59.319057,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Simples,Reta,Sim,Crescente
750542,2026-02-06,sexta-feira,19:45:00,PA,316.0,112,santa maria do para,-1.3165232,-47.510986,0.0,3.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Queda de ocupante de veículo,Plena Noite,Céu Claro,Simples,Curva,Não,Crescente
750543,2026-02-06,sexta-feira,17:47:00,ES,101.0,143,linhares,-19.336,-40.066772,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor deixou de manter distância do veículo da frente,Queda de ocupante de veículo,Anoitecer,Céu Claro,Dupla,Reta,Sim,Crescente
750544,2026-02-06,sexta-feira,17:00:00,MS,60.0,"128,6",paraiso das aguas,-19.339676,-53.475685,48.0,0.0,0.0,Com Vítimas Feridas,Não,Objeto estático sobre o leito carroçável,Colisão com objeto,Pleno dia,Nublado,Simples,Reta,Não,Crescente
750546,2026-02-06,sexta-feira,21:06:00,MS,163.0,"462,2",campo grande,-20.61788,-54.57488,0.0,0.0,2.0,Com Vítimas Fatais,Não,Velocidade Incompatível,Atropelamento de Pedestre,Plena Noite,Céu Claro,Simples,Reta,Não,Crescente
750547,2026-02-06,sexta-feira,19:58:00,MG,116.0,"531,5",caratinga,-19.827871,-42.13958,0.0,6.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Simples,Curva,Não,Crescente
750548,2026-02-06,sexta-feira,21:20:00,PR,376.0,"218,8",cambira,-23.602463,-51.6005,0.0,0.0,0.0,Sem Vítimas,Sim,Reação tardia ou ineficiente do condutor,Tombamento,Plena Noite,Céu Claro,Simples,Declive;Curva,Sim,Crescente
750549,2026-02-06,sexta-feira,20:30:00,SC,101.0,126,itajai,-26.971914,-48.68304,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Plena Noite,Céu Claro,Dupla,Reta,Não,Crescente
750550,2026-02-06,sexta-feira,11:40:00,MA,222.0,"516,3",buriticupu,-4.350517,-46.374786,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Acesso irregular,Colisão transversal,Pleno dia,Céu Claro,Simples,Curva,Não,Decrescente
750551,2026-02-06,sexta-feira,21:15:00,RO,364.0,10,vilhena,-12.745975,-60.114918,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Ingestão de álcool pelo condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Simples,Interseção de Vias,Sim,Crescente
750552,2026-02-06,sexta-feira,20:45:00,MG,262.0,"752,5",uberaba,-19.617659,-48.003292,2.0,0.0,0.0,Com Vítimas Feridas,Não,Ausência de reação do condutor,Capotamento,Plena Noite,Céu Claro,Simples,Reta,Não,Decrescente
750554,2026-02-06,sexta-feira,21:40:00,PR,153.0,"352,5",reboucas,-25.625975,-50.720722,10.0,0.0,0.0,Com Vítimas Feridas,Não,Falta de acostamento,Colisão com objeto,Plena Noite,Céu Claro,Simples,Curva,Não,Crescente
750555,2026-02-06,sexta-feira,21:50:00,PR,277.0,"533,7",guaraniacu,-25.096792,-52.96692,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Plena Noite,Céu Claro,Simples,Reta,Sim,Decrescente
750556,2026-02-06,sexta-feira,20:00:00,BA,116.0,569,brejoes,-13.033327,-39.964844,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Manobra de mudança de faixa,Colisão frontal,Plena Noite,Céu Claro,Simples,Reta,Não,Decrescente
750557,2026-02-06,sexta-feira,22:30:00,BA,116.0,584,nova itarana,-13.129996,-39.99275,3.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Plena Noite,Céu Claro,Simples,Curva;Aclive,Não,Crescente
750558,2026-02-06,sexta-feira,22:30:00,MG,262.0,"438,9",nova serrana,-19.870829,-44.983982,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Conversão proibida,Colisão lateral mesmo sentido,Plena Noite,Vento,Dupla,Reta,Sim,Decrescente
750559,2026-02-06,sexta-feira,21:40:00,MS,163.0,"489,7",campo grande,-20.403261,-54.55392,6.0,0.0,0.0,Com Vítimas Feridas,Sim,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Simples,Reta;Declive,Não,Crescente
750561,2026-02-06,sexta-feira,21:30:00,MG,40.0,"617,8",congonhas,-20.56724,-43.81168,0.0,0.0,0.0,Sem Vítimas,Sim,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Plena Noite,Nublado,Simples,Interseção de Vias;Reta,Não,Crescente
750562,2026-02-06,sexta-feira,22:00:00,PI,316.0,47,lagoa do piaui,-5.479336,-42.638256,12.0,0.0,0.0,Com Vítimas Feridas,Não,Falta de elemento de contenção que evite a saída do leito carroçável,Saída de leito carroçável,Plena Noite,Vento,Simples,Reta,Não,Crescente
750563,2026-02-06,sexta-feira,22:22:00,RJ,465.0,22,rio de janeiro,-22.867634,-43.59993,3.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Colisão traseira,Plena Noite,Chuva,Simples,Reta,Não,Crescente
750564,2026-02-06,sexta-feira,21:45:00,MT,364.0,248,juscimeira,-16.126734,-54.84355,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Manobra de mudança de faixa,Queda de ocupante de veículo,Plena Noite,Nublado,Dupla,Reta;Em Obras,Não,Decrescente
750566,2026-02-06,sexta-feira,23:45:00,PR,369.0,143,londrina,-23.292915,-51.096794,6.0,0.0,0.0,Com Vítimas Feridas,Não,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Simples,Reta,Sim,Decrescente
750567,2026-02-06,sexta-feira,23:52:00,PR,116.0,113,curitiba,-25.546848,-49.290546,0.0,0.0,0.0,Sem Vítimas,Não,Acessar a via sem observar a presença dos outros veículos,Saída de leito carroçável,Plena Noite,Nublado,Dupla,Interseção de Vias,Não,Crescente
750568,2026-02-07,sábado,01:57:00,GO,153.0,558,professor jamil,-17.200405,-49.208084,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Saída de leito carroçável,Plena Noite,Garoa/Chuvisco,Dupla,Curva,Não,Crescente
750569,2026-02-07,sábado,01:30:00,GO,40.0,"93,1",cristalina,-16.73652,-47.619507,0.0,4.0,0.0,Com Vítimas Feridas,Não,Ausência de sinalização,Capotamento,Plena Noite,Nublado,Dupla,Curva,Não,Crescente
750570,2026-02-07,sábado,00:30:00,PR,277.0,"662,9",matelandia,-25.253618,-53.995667,0.0,0.0,0.0,Sem Vítimas,Sim,Demais falhas mecânicas ou elétricas,Incêndio,Plena Noite,Céu Claro,Dupla,Reta,Não,Decrescente
750571,2026-02-07,sábado,01:28:00,SC,101.0,"214,8",palhoca,-27.651957,-48.67591,0.0,0.0,0.0,Sem Vítimas,Sim,Velocidade Incompatível,Colisão com objeto,Plena Noite,Céu Claro,Múltipla,Reta,Sim,Decrescente
750572,2026-02-07,sábado,02:00:00,MG,381.0,323,nova era,-19.760519,-43.033176,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Colisão traseira,Plena Noite,Céu Claro,Dupla,Reta,Sim,Crescente
750573,2026-02-07,sábado,02:00:00,MG,262.0,"458,9",bom despacho,-19.79223,-45.1553,0.0,0.0,4.0,Com Vítimas Fatais,Não,Ausência de reação do condutor,Colisão com objeto,Plena Noite,Chuva,Simples,Reta;Ponte,Não,Decrescente
750574,2026-02-07,sábado,01:10:00,RS,470.0,"153,8",nova prata,-28.767624,-51.622284,0.0,3.0,3.0,Com Vítimas Fatais,Sim,Velocidade Incompatível,Queda de ocupante de veículo,Plena Noite,Céu Claro,Simples,Rotatória,Sim,Decrescente
750575,2026-02-07,sábado,02:03:00,PI,343.0,"307,2",altos,-5.039537,-42.460808,0.0,0.0,0.0,Sem Vítimas,Sim,Ausência de reação do condutor,Colisão com objeto,Plena Noite,Chuva,Simples,Reta,Sim,Decrescente
750576,2026-02-06,sexta-feira,23:30:00,MT,364.0,"493,6",jangada,-15.243073,-56.481045,0.0,0.0,6.0,Com Vítimas Fatais,Não,Ausência de reação do condutor,Queda de ocupante de veículo,Plena Noite,Nublado,Simples,Reta,Sim,Decrescente
750577,2026-02-07,sábado,02:30:00,PR,376.0,227,apucarana,-23.581066,-51.555866,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Ingestão de álcool pelo condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Dupla,Reta,Não,Decrescente
750578,2026-02-07,sábado,02:40:00,BA,242.0,825,barreiras,-12.118573,-45.044857,4.0,0.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Capotamento,Plena Noite,Céu Claro,Dupla,Curva,Não,Decrescente
750579,2026-02-07,sábado,04:00:00,ES,101.0,"296,9",cariacica,-20.345463,-40.410503,0.0,0.0,0.0,Sem Vítimas,Sim,Velocidade Incompatível,Colisão com objeto,Plena Noite,Céu Claro,Dupla,Curva,Sim,Crescente
750580,2026-02-07,sábado,03:50:00,SC,158.0,"104,6",cunha pora,-26.878483,-53.149265,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Simples,Reta,Não,Decrescente
750581,2026-02-07,sábado,02:40:00,RS,116.0,"644,5",jaguarao,-32.445766,-53.265312,0.0,0.0,0.0,Sem Vítimas,Sim,Ausência de reação do condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Simples,Reta,Não,Crescente
750582,2026-02-07,sábado,04:11:00,SC,280.0,"25,6",araquari,-26.38732,-48.73116,0.0,0.0,1.0,Com Vítimas Fatais,Sim,Área urbana sem a presença de local apropriado para a travessia de pedestres,Atropelamento de Pedestre,Amanhecer,Céu Claro,Simples,Reta,Sim,Decrescente
750583,2026-02-07,sábado,03:30:00,GO,60.0,64,abadiania,-16.201338,-48.73751,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Ingestão de álcool pelo condutor,Saída de leito carroçável,Plena Noite,Nevoeiro/Neblina,Dupla,Reta,Não,Decrescente
750584,2026-02-07,sábado,03:30:00,PR,376.0,"161,4",maringa,-23.3685,-52.06554,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Queda de ocupante de veículo,Plena Noite,Céu Claro,Dupla,Reta,Sim,Decrescente
750585,2026-02-07,sábado,03:00:00,MG,381.0,847,pouso alegre,-22.21549,-45.86957,0.0,0.0,0.0,Sem Vítimas,Sim,Demais falhas mecânicas ou elétricas,Incêndio,Plena Noite,Nublado,Dupla,Reta,Não,Crescente
750586,2026-02-07,sábado,02:45:00,SC,101.0,"271,7",imbituba,-28.12123,-48.69722,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Plena Noite,Céu Claro,Dupla,Reta,Não,Decrescente
750587,2026-02-07,sábado,02:50:00,PR,277.0,679,medianeira,-25.308973,-54.14274,6.0,0.0,0.0,Com Vítimas Feridas,Sim,Animais na Pista,Queda de ocupante de veículo,Plena Noite,Céu Claro,Dupla,Reta,Não,Crescente
750588,2026-02-07,sábado,05:19:00,ES,101.0,"149,9",linhares,-19.40424,-40.060555,1.0,1.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Atropelamento de Pedestre,Amanhecer,Céu Claro,Dupla,Curva,Sim,Crescente
750589,2026-02-07,sábado,06:00:00,RS,392.0,1,capao do leao,-31.761469,-52.403004,0.0,0.0,0.0,Sem Vítimas,Sim,Reação tardia ou ineficiente do condutor,Capotamento,Amanhecer,Nublado,Simples,Curva;Aclive,Não,Crescente
750590,2026-02-07,sábado,04:45:00,MG,116.0,"747,5",leopoldina,-21.442524,-42.537003,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor Dormindo,Colisão com objeto,Amanhecer,Nublado,Simples,Reta,Não,Decrescente
750591,2026-02-07,sábado,05:50:00,AL,423.0,37,inhapi,-9.225067,-37.61147,20.0,0.0,0.0,Com Vítimas Feridas,Não,Velocidade Incompatível,Colisão com objeto,Pleno dia,Céu Claro,Simples,Ponte;Reta,Não,Decrescente
750592,2026-02-07,sábado,03:50:00,SC,101.0,133,camboriu,-26.999617,-48.64633,0.0,0.0,0.0,Sem Vítimas,Sim,Ausência de reação do condutor,Colisão com objeto,Plena Noite,Céu Claro,Simples,Reta,Sim,Decrescente
750593,2026-02-07,sábado,05:30:00,SP,116.0,51,lorena,-22.741377,-45.091537,10.0,0.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Capotamento,Amanhecer,Nublado,Dupla,Curva,Não,Decrescente
750595,2026-02-07,sábado,06:30:00,PB,101.0,"90,5",joao pessoa,-7.186492,-34.90251,0.0,4.0,0.0,Com Vítimas Feridas,Não,Pista Escorregadia,Queda de ocupante de veículo,Pleno dia,Nublado,Dupla,Declive;Reta,Sim,Crescente
750596,2026-02-07,sábado,05:15:00,MA,135.0,10,sao luis,-2.6722662,-44.291428,2.0,2.0,0.0,Com Vítimas Feridas,Não,Chuva,Colisão com objeto,Amanhecer,Chuva,Dupla,Reta,Sim,Crescente
750597,2026-02-07,sábado,02:30:00,MA,316.0,401,alto alegre do maranhao,-4.209341,-44.451954,0.0,6.0,0.0,Com Vítimas Feridas,Não,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Simples,Reta,Sim,Crescente
750598,2026-02-06,sexta-feira,23:40:00,RJ,485.0,1,itatiaia,-22.487732,-44.56724,12.0,6.0,0.0,Com Vítimas Feridas,Não,Desrespeitar a preferência no cruzamento,Saída de leito carroçável,Plena Noite,Nublado,Simples,Interseção de Vias,Sim,Crescente
750599,2026-02-07,sábado,05:30:00,RJ,116.0,195,queimados,-22.735819,-43.544697,0.0,1.0,0.0,Com Vítimas Feridas,Sim,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Amanhecer,Chuva,Dupla,Reta;Em Obras,Sim,Crescente
750600,2026-02-07,sábado,05:30:00,PR,476.0,198,lapa,-25.759968,-49.732864,5.0,0.0,0.0,Com Vítimas Feridas,Não,Velocidade Incompatível,Saída de leito carroçável,Amanhecer,Céu Claro,Simples,Reta,Sim,Decrescente
750601,2026-02-07,sábado,06:05:00,PR,376.0,182,maringa,-23.432281,-51.887245,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Amanhecer,Céu Claro,Dupla,Rotatória,Sim,Crescente
750602,2026-02-07,sábado,02:00:00,MS,262.0,"326,6",campo grande,-20.46826,-54.536312,3.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Queda de ocupante de veículo,Plena Noite,Céu Claro,Dupla,Reta,Sim,Crescente
750603,2026-02-07,sábado,07:15:00,BA,242.0,407,seabra,-12.474103,-41.741264,3.0,3.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Queda de ocupante de veículo,Pleno dia,Céu Claro,Simples,Reta,Não,Crescente
750605,2026-02-07,sábado,07:10:00,PB,230.0,501,cajazeiras,-6.89611,-38.53434,0.0,3.0,0.0,Com Vítimas Feridas,Sim,Animais na Pista,Queda de ocupante de veículo,Pleno dia,Nublado,Simples,Reta;Aclive,Sim,Crescente
750606,2026-02-07,sábado,06:50:00,TO,10.0,458,palmas,-10.27357,-48.30493,0.0,0.0,0.0,Sem Vítimas,Não,Velocidade Incompatível,Colisão traseira,Pleno dia,Céu Claro,Dupla,Curva,Não,Decrescente
750607,2026-02-07,sábado,03:50:00,PE,232.0,278,sertania,-8.361912,-37.270264,0.0,0.0,0.0,Sem Vítimas,Sim,Demais falhas mecânicas ou elétricas,Eventos atípicos,Plena Noite,Nublado,Simples,Curva;Aclive,Sim,Crescente
750608,2026-02-07,sábado,07:00:00,PE,101.0,"125,9",escada,-8.36782,-35.22675,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Colisão traseira,Pleno dia,Nublado,Dupla,Reta,Sim,Decrescente
750609,2026-02-07,sábado,05:00:00,SC,282.0,587,pinhalzinho,-26.82985,-53.04577,0.0,0.0,0.0,Sem Vítimas,Sim,Ingestão de álcool pelo condutor,Colisão com objeto,Plena Noite,Céu Claro,Simples,Reta;Ponte,Não,Decrescente
750610,2026-02-07,sábado,07:20:00,SP,116.0,"1,5",queluz,-22.5177,-44.706573,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Manobra de mudança de faixa,Colisão traseira,Pleno dia,Céu Claro,Dupla,Reta,Não,Crescente
750612,2026-02-07,sábado,07:20:00,PR,373.0,174,ponta grossa,-25.074013,-50.21089,4.0,0.0,0.0,Com Vítimas Feridas,Não,Velocidade Incompatível,Queda de ocupante de veículo,Pleno dia,Céu Claro,Dupla,Reta,Sim,Crescente
750613,2026-02-07,sábado,07:30:00,RN,304.0,24,mossoro,-5.078659,-37.3329,0.0,0.0,0.0,Sem Vítimas,Não,Chuva,Saída de leito carroçável,Pleno dia,Chuva,Simples,Reta,Não,Crescente
750614,2026-02-06,sexta-feira,20:00:00,BA,101.0,467,urucuca,-14.507957,-39.3323,6.0,0.0,0.0,Com Vítimas Feridas,Sim,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Plena Noite,Céu Claro,Simples,Curva,Não,Crescente
750615,2026-02-07,sábado,06:40:00,RS,285.0,"202,4",lagoa vermelha,-28.215353,-51.554214,0.0,0.0,0.0,Sem Vítimas,Sim,Acostamento em desnível,Tombamento,Pleno dia,Nublado,Dupla,Aclive,Não,Decrescente
750616,2026-02-07,sábado,08:15:00,PB,230.0,"432,9",pombal,-6.747653,-37.97735,0.0,90.0,15.0,Com Vítimas Fatais,Não,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Nublado,Simples,Declive,Não,Crescente
750617,2026-02-07,sábado,08:30:00,PR,376.0,2,apucarana,-23.565718,-51.43369,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Pleno dia,Céu Claro,Simples,Curva;Aclive,Não,Crescente
